"MDS1","MDS2","MDS3","status","city","Urb"
-0.23386430873824,-0.0521994780074358,0.0662932921513323,"Berlin Rural","Berlin","Rural"
-0.327661714879974,0.0103686121478787,-0.0122448220073764,"Berlin Rural","Berlin","Rural"
-0.173333775863874,-0.00723920298251813,-0.384351734275748,"Berlin Rural","Berlin","Rural"
-0.0724784010299845,0.0304498128496379,-0.346601319083278,"Berlin Rural","Berlin","Rural"
-0.0709274002120479,0.123296857071313,0.229085955315418,"Munich Urban","Munich","Urban"
0.0315022905818392,0.231593325544352,0.143961178753186,"Munich Urban","Munich","Urban"
-0.0705537851320375,0.228466495393691,0.285449023114897,"Munich Urban","Munich","Urban"
0.0134849810384832,-0.137217905523163,0.283881124105907,"Munich Rural","Munich","Rural"
0.0938707039744129,-0.224081442019367,0.291624878072628,"Munich Rural","Munich","Rural"
0.0724152052445419,-0.254258723462107,0.201530378136051,"Munich Rural","Munich","Rural"
-0.138433075350823,-0.0308451728659588,0.347057638876436,"Berlin Rural","Berlin","Rural"
-0.0582511269706552,-0.0574980150494423,0.267227007905904,"Berlin Rural","Berlin","Rural"
0.118012270737071,-0.216451638439759,0.352601950618598,"Berlin Rural","Berlin","Rural"
0.140776376384223,-0.163625093398394,0.279173830735934,"Berlin Rural","Berlin","Rural"
-0.287922485447317,0.274846601427385,0.0461900241927602,"Berlin Rural","Berlin","Rural"
-0.326996101192249,0.183244582004991,0.209284518337069,"Berlin Rural","Berlin","Rural"
-0.208522816863257,0.207484884191572,0.149858808540167,"Berlin Rural","Berlin","Rural"
-0.287042281237874,0.0848071853603352,0.1187524102691,"Berlin Rural","Berlin","Rural"
0.00195276328660573,0.162252647080646,0.0200274266732312,"Munich Urban","Munich","Urban"
-0.0682516945764248,0.515928850114069,-0.113158575958255,"Munich Urban","Munich","Urban"
0.159985933674612,0.592241399770739,-0.154637498744795,"Munich Urban","Munich","Urban"
0.205259744192864,0.0698889614849808,-0.193310187729662,"Munich Urban","Munich","Urban"
0.316260919827245,-0.0823146628373425,-0.145844283053577,"Munich Urban","Munich","Urban"
0.281027768352991,-0.0429143477980407,-0.219542927803331,"Munich Urban","Munich","Urban"
-0.166639177806608,0.125882167267555,0.118542137847489,"Berlin Urban","Berlin","Urban"
-0.164295562767167,0.170404469507021,0.024833561571828,"Berlin Urban","Berlin","Urban"
0.128754247811178,-0.125134191233495,-0.0560608487227196,"Munich Urban","Munich","Urban"
0.277946941962177,0.0453440768793819,-0.163386886585908,"Munich Urban","Munich","Urban"
0.212877323208165,-0.0828656458546395,-0.237034194109305,"Munich Urban","Munich","Urban"
-0.427550257345503,-0.0764661993410262,-0.031817610689306,"Berlin Rural","Berlin","Rural"
-0.270814369751704,-0.0512467669944512,-0.12684037640961,"Berlin Rural","Berlin","Rural"
-0.322878136887961,-0.0868260517213596,-0.164126401502471,"Berlin Rural","Berlin","Rural"
-0.333898449525639,-0.0988581568236528,-0.0689266009417804,"Berlin Rural","Berlin","Rural"
0.315635945729731,-0.0884301725167239,0.0438147849168614,"Munich Urban","Munich","Urban"
0.345252258887042,0.0380307665747701,0.064810849079452,"Munich Urban","Munich","Urban"
0.0304116654202768,0.103606274413019,0.164996078670777,"Munich Rural","Munich","Rural"
0.0454902814543657,0.195307498828735,0.17789844564041,"Munich Rural","Munich","Rural"
0.190726470551016,0.0255238592792768,0.0977679302454355,"Munich Rural","Munich","Rural"
-0.450060081123885,0.100542887787917,-0.180531158819508,"Berlin Urban","Berlin","Urban"
-0.186906363994777,-0.42062736255588,0.0521120659702572,"Berlin Urban","Berlin","Urban"
-0.216909869233089,-0.517150209245843,-0.171111173424773,"Berlin Urban","Berlin","Urban"
-0.401373330246687,-0.222685617357907,-0.24652742237155,"Berlin Urban","Berlin","Urban"
0.472694936103751,0.0158725954377322,-0.0525782108585533,"Munich Rural","Munich","Rural"
0.559455435704478,-0.0380757312468458,0.0356410763959133,"Munich Rural","Munich","Rural"
0.586426146476625,0.0297995425542862,-0.00964563143703527,"Munich Rural","Munich","Rural"
-0.0302386329602363,-0.265226144362976,0.328124990550895,"Berlin Urban","Berlin","Urban"
-0.097766010991013,-0.239821820705935,0.378549294003824,"Berlin Urban","Berlin","Urban"
0.310260341332038,-0.316505761181912,-0.416965675653983,"Munich Rural","Munich","Rural"
0.398255606423822,-0.315128977334178,-0.3921905589866,"Munich Rural","Munich","Rural"
0.462618148695953,-0.185341831146544,-0.395859806015001,"Munich Rural","Munich","Rural"
0.268654449755135,0.260422395285844,0.0833529897680843,"Munich Rural","Munich","Rural"
0.258248578512418,0.188945802717788,0.169257459298391,"Munich Rural","Munich","Rural"
0.146313605014308,-0.350480847087707,0.0808545729247461,"Munich Rural","Munich","Rural"
0.247726724918183,-0.285166711849503,0.170006395755439,"Munich Rural","Munich","Rural"
0.229960353257483,-0.00678648408282687,0.236446077974434,"Munich Rural","Munich","Rural"
0.21877543115747,-0.144728722472942,0.229679037416291,"Munich Urban","Munich","Urban"
0.194107936225305,0.415147580581288,0.187025839557235,"Munich Urban","Munich","Urban"
0.46993961587496,0.147025747635952,-0.0577154421323316,"Munich Urban","Munich","Urban"
0.262094443622802,0.205225333632311,-0.0639731577278964,"Berlin Rural","Berlin","Rural"
0.28127328635266,0.0267503855843325,0.0903254188648391,"Berlin Rural","Berlin","Rural"
0.292749856158583,-0.0162149584955872,0.108106436700249,"Berlin Rural","Berlin","Rural"
0.242986055694297,-0.0439869300210227,0.146520130182768,"Berlin Rural","Berlin","Rural"
0.123740135516001,0.21795172051558,-0.192362127606712,"Berlin Rural","Berlin","Rural"
0.114205861358289,0.188720536266314,0.00126990872871867,"Berlin Rural","Berlin","Rural"
0.185815887354504,0.167174163507711,-0.025987621529693,"Berlin Rural","Berlin","Rural"
0.00498443090817769,0.0762171125966184,0.0560299530855463,"Berlin Urban","Berlin","Urban"
0.10423758657954,0.0705788390584893,0.239401218500893,"Berlin Urban","Berlin","Urban"
0.0285423667210288,-0.07063695735908,0.154559343269502,"Berlin Urban","Berlin","Urban"
-0.321764196449555,0.217333971531556,-0.141131834239666,"Berlin Rural","Berlin","Rural"
-0.363097886301424,0.208887517401555,-0.0186285551016406,"Berlin Rural","Berlin","Rural"
0.00744684508552392,-0.00123891250457751,0.0082241240415508,"Munich Rural","Munich","Rural"
0.0968042338725141,-0.0456426809140688,-0.0752874578538634,"Munich Rural","Munich","Rural"
0.181081477941151,0.111616902939274,-0.131698705565158,"Munich Rural","Munich","Rural"
-0.161060460752942,0.286506782880696,0.0807341418452628,"Berlin Rural","Berlin","Rural"
