"MDS1","MDS2","MDS3","status","city","Urb"
-0.124619241987941,0.0721003084709492,0.00184497726631254,"Berlin Rural","Berlin","Rural"
-0.00865306882981356,0.0144193485993295,-0.0543713264557329,"Berlin Rural","Berlin","Rural"
0.0936427102059305,0.00985262473483916,-0.079670369690765,"Berlin Rural","Berlin","Rural"
-0.136705351971905,-0.0561855867791409,-0.211482636324164,"Berlin Rural","Berlin","Rural"
0.093535697548361,0.213515496505778,0.0320585547031287,"Berlin Rural","Berlin","Rural"
-0.0319238745159967,0.20109011331355,-0.110067078722984,"Berlin Rural","Berlin","Rural"
0.0241805943586127,0.347752909428518,-0.00640643089442569,"Berlin Rural","Berlin","Rural"
-0.316927681672404,0.144017692242558,0.172700084596808,"Berlin Rural","Berlin","Rural"
-0.288064589687393,-0.171532950921182,-0.114008868361996,"Berlin Rural","Berlin","Rural"
-0.157214412267028,0.164929937614385,-0.0896838854826675,"Berlin Rural","Berlin","Rural"
-0.0549529752477138,0.199949976348122,-0.275570654652759,"Berlin Rural","Berlin","Rural"
0.062864518015985,-0.146477550634516,-0.314220972728964,"Berlin Rural","Berlin","Rural"
-0.0519964399083973,0.232850880656018,0.0408986023912317,"Berlin Rural","Berlin","Rural"
-0.106322881253804,-0.129402477060257,-0.38575352876794,"Berlin Rural","Berlin","Rural"
0.244833374148945,0.00415909536350544,0.0738306794637576,"Munich Urban","Munich","Urban"
0.178830069174002,-0.039415028521806,-0.0806444611064713,"Munich Urban","Munich","Urban"
0.116466014439418,0.0630319794337603,-0.049298509043854,"Munich Urban","Munich","Urban"
0.127750197710101,0.0180093007182953,0.0137074734867407,"Munich Urban","Munich","Urban"
0.139872597801889,-0.00220037964540214,0.142372134314102,"Munich Urban","Munich","Urban"
0.0508874982432232,-0.0619463209607657,-0.28614963805717,"Munich Urban","Munich","Urban"
0.0968617037823708,-0.138948756195234,-0.12660204389951,"Munich Urban","Munich","Urban"
0.06754558753882,-0.0639513718067917,0.0802923091582373,"Munich Urban","Munich","Urban"
0.129629409547121,-0.0315046093529505,-0.0551453942497232,"Munich Urban","Munich","Urban"
0.345303098098904,0.117735285170291,-0.0376868227687,"Munich Urban","Munich","Urban"
0.198039047209273,-0.275025636918364,-0.152864668752316,"Munich Urban","Munich","Urban"
0.265541435468318,-0.0170957744772363,-0.0513641862116374,"Munich Urban","Munich","Urban"
0.139733107470835,0.105494347365808,-0.0389785112012043,"Munich Urban","Munich","Urban"
0.0646485431799672,0.192129501573715,0.434746305478794,"Munich Rural","Munich","Rural"
0.139607257869073,0.249014223057217,0.244759542842202,"Munich Rural","Munich","Rural"
0.148133482052963,0.103568008052997,0.132369495226661,"Munich Rural","Munich","Rural"
0.196077552161426,0.0217730097912982,-0.292676864432196,"Munich Rural","Munich","Rural"
0.396180196999834,-0.310098383146207,0.241389649031803,"Munich Rural","Munich","Rural"
0.260063238958829,-0.0270824491895153,0.203432314004304,"Munich Rural","Munich","Rural"
0.155239335088006,0.10874065015803,0.241250080144075,"Munich Rural","Munich","Rural"
-0.182754755315854,0.142746255970233,0.139770080022957,"Munich Rural","Munich","Rural"
0.323845987548357,0.0528302311659212,-0.123416438805451,"Munich Rural","Munich","Rural"
-0.357870782696864,-0.37823438012652,0.279567854777051,"Munich Rural","Munich","Rural"
0.176040175080944,0.117319423328149,0.126783788607805,"Munich Rural","Munich","Rural"
-0.118536941753403,0.0383168266874925,0.131360811856047,"Munich Rural","Munich","Rural"
-0.0106653906692199,-0.360938122536478,0.153350845114419,"Berlin Rural","Berlin","Rural"
0.190127585656521,0.0509179670778875,-0.00855408968742614,"Berlin Rural","Berlin","Rural"
0.158927045957407,0.14506498942232,0.0437087307955719,"Berlin Rural","Berlin","Rural"
0.209789359540909,-0.0498379029590102,0.0394982572485223,"Berlin Rural","Berlin","Rural"
0.162198694234461,-0.051641930370624,-0.134904008813815,"Berlin Rural","Berlin","Rural"
0.186254105459092,0.172979648471532,0.0914772750254751,"Berlin Rural","Berlin","Rural"
0.300709736634482,0.0911306123888219,-0.275643542381921,"Berlin Rural","Berlin","Rural"
0.150676012948575,-0.124462784115282,-0.128457816326782,"Berlin Rural","Berlin","Rural"
0.160550432691767,-0.138841203989955,0.00352498622859195,"Berlin Rural","Berlin","Rural"
0.321591796741652,0.111793019963633,0.0382778922351534,"Berlin Rural","Berlin","Rural"
0.254734176824469,-0.00108078295547571,0.0475899162408008,"Berlin Rural","Berlin","Rural"
0.271524630795388,-0.0737259938226069,-0.356887722805661,"Berlin Rural","Berlin","Rural"
